lender_key,geography_key,date_key,reporting_period,approved_loan_count,approved_dollars,guaranty_dollars
1295,308,20240930,2024-09-30,14,8157200,5996650.0
97,1746,20240930,2024-09-30,18,8154700,5883775.0
1021,1935,20240930,2024-09-30,3,8135900,6101925.0
1435,1968,20240930,2024-09-30,23,8135900,6024425.0
767,942,20240930,2024-09-30,8,8135100,6106515.0
197,211,20240930,2024-09-30,7,8121000,5782630.0
420,151,20240930,2024-09-30,3,8105500,6079125.0
1362,2118,20240930,2024-09-30,30,8104000,5802000.0
462,1847,20240930,2024-09-30,3,8102000,5951500.0
795,167,20240930,2024-09-30,3,8100000,5987500.0
474,1004,20240930,2024-09-30,12,8094900,5886175.0
951,2315,20240930,2024-09-30,14,8086700,5946275.0
624,1464,20240930,2024-09-30,13,8085000,5688750.0
1042,146,20240930,2024-09-30,4,8074000,6055500.0
618,1523,20240930,2024-09-30,2,8073000,6054750.0
1065,163,20240930,2024-09-30,22,8060000,6116500.0
945,697,20240930,2024-09-30,9,8055500,6324175.0
1362,1424,20240930,2024-09-30,94,8039300,5155175.0
742,2083,20240930,2024-09-30,20,8038500,4937875.0
163,261,20240930,2024-09-30,42,8033900,6505555.0
207,146,20240930,2024-09-30,5,8017000,6012750.0
1435,1300,20240930,2024-09-30,16,8014500,5959625.0
1435,165,20240930,2024-09-30,11,8013400,5992550.0
1065,1658,20240930,2024-09-30,4,8009000,6019150.0
1065,286,20240930,2024-09-30,11,7995200,6015650.0
153,1004,20240930,2024-09-30,22,7993000,5820280.0
905,2048,20240930,2024-09-30,6,7975000,5981250.0
795,859,20240930,2024-09-30,4,7970000,5852500.0
309,961,20240930,2024-09-30,12,7963000,5277250.0
309,146,20240930,2024-09-30,19,7959000,5229500.0
109,2079,20240930,2024-09-30,12,7919100,5558075.0
795,176,20240930,2024-09-30,8,7915000,5223750.0
1435,1662,20240930,2024-09-30,14,7888300,5843725.0
235,235,20240930,2024-09-30,6,7886600,5944950.0
522,961,20240930,2024-09-30,7,7885000,5788750.0
1445,157,20240930,2024-09-30,3,7884500,5913375.0
865,523,20240930,2024-09-30,2,7878000,5908500.0
415,722,20240930,2024-09-30,16,7862100,5679875.0
1295,1992,20240930,2024-09-30,19,7854300,5779475.0
905,2097,20240930,2024-09-30,17,7850000,5933750.0
1219,1392,20240930,2024-09-30,44,7847500,4875250.0
945,729,20240930,2024-09-30,3,7845500,5884125.0
1295,280,20240930,2024-09-30,23,7834000,5745500.0
795,942,20240930,2024-09-30,7,7833000,5737250.0
510,814,20240930,2024-09-30,2,7832000,5874000.0
795,1634,20240930,2024-09-30,8,7825000,5856250.0
258,1004,20240930,2024-09-30,16,7824200,5813150.0
742,2258,20240930,2024-09-30,21,7821700,5106025.0
754,2272,20240930,2024-09-30,19,7818000,5497900.0
905,2268,20240930,2024-09-30,6,7816000,5869500.0
795,1387,20240930,2024-09-30,8,7810000,5751250.0
630,2268,20240930,2024-09-30,9,7807000,5842750.0
905,125,20240930,2024-09-30,6,7800000,5865000.0
795,186,20240930,2024-09-30,7,7795000,5833750.0
1065,335,20240930,2024-09-30,25,7791300,5864255.0
742,961,20240930,2024-09-30,20,7762800,4984525.0
741,2341,20240930,2024-09-30,3,7750000,5800000.0
579,1968,20240930,2024-09-30,5,7746000,5809500.0
905,882,20240930,2024-09-30,18,7743000,5769000.0
860,537,20240930,2024-09-30,2,7718700,5789025.0
905,1004,20240930,2024-09-30,13,7705000,5787500.0
657,1977,20240930,2024-09-30,4,7701700,5713775.0
522,302,20240930,2024-09-30,5,7698000,5661000.0
235,268,20240930,2024-09-30,6,7690300,5787355.0
1295,164,20240930,2024-09-30,24,7680300,5607725.0
430,122,20240930,2024-09-30,8,7677000,5757750.0
795,2125,20240930,2024-09-30,6,7675000,5718750.0
865,2054,20240930,2024-09-30,3,7669800,5752350.0
109,861,20240930,2024-09-30,20,7669200,4524050.0
1237,122,20240930,2024-09-30,8,7667900,5750925.0
742,298,20240930,2024-09-30,29,7663500,4363700.0
1295,2083,20240930,2024-09-30,18,7653500,5620125.0
1332,1202,20240930,2024-09-30,2,7650000,5737500.0
1431,1477,20240930,2024-09-30,19,7639700,4457350.0
981,541,20240930,2024-09-30,7,7635000,5754750.0
235,175,20240930,2024-09-30,3,7629800,5722350.0
109,1977,20240930,2024-09-30,10,7618100,5269825.0
1409,1968,20240930,2024-09-30,5,7616800,5712600.0
1219,1832,20240930,2024-09-30,42,7599000,5041750.0
200,164,20240930,2024-09-30,44,7592100,5946965.0
1295,2158,20240930,2024-09-30,27,7572000,5550250.0
442,541,20240930,2024-09-30,6,7560700,5670525.0
510,95,20240930,2024-09-30,3,7556000,5667000.0
818,877,20240930,2024-09-30,41,7546700,5219645.0
163,122,20240930,2024-09-30,52,7544300,6337655.0
1163,298,20240930,2024-09-30,14,7530100,5706575.0
905,863,20240930,2024-09-30,12,7530000,5672500.0
1435,160,20240930,2024-09-30,32,7529800,5497350.0
462,298,20240930,2024-09-30,9,7525800,5438650.0
1065,1391,20240930,2024-09-30,19,7522500,5678775.0
235,138,20240930,2024-09-30,9,7522000,5677200.0
857,1977,20240930,2024-09-30,8,7512000,5634000.0
1219,291,20240930,2024-09-30,12,7511500,5544875.0
796,261,20240930,2024-09-30,12,7511200,5308400.0
462,541,20240930,2024-09-30,17,7504500,5074875.0
197,122,20240930,2024-09-30,5,7494000,5495500.0
74,1610,20240930,2024-09-30,3,7490600,5608450.0
1034,161,20240930,2024-09-30,8,7488000,5616000.0
795,214,20240930,2024-09-30,5,7475000,5481250.0
1411,2006,20240930,2024-09-30,8,7464800,5536100.0
579,2079,20240930,2024-09-30,4,7458800,5594100.0
167,1004,20240930,2024-09-30,12,7453200,5401820.0
1219,1389,20240930,2024-09-30,41,7449000,4455750.0
224,882,20240930,2024-09-30,7,7422000,5566500.0
905,235,20240930,2024-09-30,13,7420000,5583750.0
1295,1540,20240930,2024-09-30,54,7404300,4698230.0
261,1460,20240930,2024-09-30,6,7403000,5532250.0
1446,1407,20240930,2024-09-30,9,7402900,5523285.0
905,637,20240930,2024-09-30,4,7400000,5565000.0
522,1424,20240930,2024-09-30,6,7398000,5511000.0
1321,948,20240930,2024-09-30,8,7396900,5362450.0
36,2128,20240930,2024-09-30,10,7386800,5540100.0
856,1121,20240930,2024-09-30,3,7380000,5825250.0
795,1516,20240930,2024-09-30,5,7369000,5464250.0
1362,203,20240930,2024-09-30,20,7368000,5303675.0
974,2258,20240930,2024-09-30,4,7366000,5524500.0
205,361,20240930,2024-09-30,2,7350000,5512500.0
479,1968,20240930,2024-09-30,7,7349800,5527350.0
170,293,20240930,2024-09-30,3,7326000,5494500.0
795,1228,20240930,2024-09-30,4,7325000,5456250.0
818,1470,20240930,2024-09-30,33,7318000,5075125.0
838,322,20240930,2024-09-30,2,7310000,5482500.0
1173,2254,20240930,2024-09-30,2,7297000,5472750.0
380,261,20240930,2024-09-30,7,7283000,5274750.0
185,1948,20240930,2024-09-30,11,7265400,5267800.0
679,2258,20240930,2024-09-30,9,7247000,5322750.0
522,2315,20240930,2024-09-30,2,7226000,5419500.0
445,1043,20240930,2024-09-30,12,7224000,5140700.0
126,1257,20240930,2024-09-30,13,7220900,5356275.0
905,1672,20240930,2024-09-30,11,7220000,5335000.0
795,2048,20240930,2024-09-30,4,7205000,5278750.0
1219,1714,20240930,2024-09-30,63,7197100,4480925.0
618,322,20240930,2024-09-30,2,7195000,5396250.0
933,1544,20240930,2024-09-30,11,7180000,5116250.0
873,2107,20240930,2024-09-30,13,7179000,5295500.0
1106,146,20240930,2024-09-30,3,7160000,5370000.0
197,593,20240930,2024-09-30,5,7160000,4378000.0
795,280,20240930,2024-09-30,4,7150000,5362500.0
1139,978,20240930,2024-09-30,2,7143000,5357250.0
316,163,20240930,2024-09-30,7,7138000,5353500.0
1065,2268,20240930,2024-09-30,9,7133800,5376350.0
522,298,20240930,2024-09-30,6,7132000,5224000.0
1034,164,20240930,2024-09-30,9,7129900,5347425.0
200,146,20240930,2024-09-30,45,7110800,5656080.0
156,164,20240930,2024-09-30,19,7097600,4745050.0
584,355,20240930,2024-09-30,3,7089000,5316750.0
170,857,20240930,2024-09-30,3,7078000,5968700.0
587,1693,20240930,2024-09-30,3,7075000,6142500.0
109,355,20240930,2024-09-30,15,7070300,4636975.0
1059,1389,20240930,2024-09-30,8,7070000,5215000.0
618,564,20240930,2024-09-30,2,7067000,5300250.0
795,29,20240930,2024-09-30,2,7054600,3719550.0
905,46,20240930,2024-09-30,11,7050000,5325000.0
1295,1948,20240930,2024-09-30,29,7048900,5094175.0
1219,859,20240930,2024-09-30,35,7041200,4293950.0
1219,1390,20240930,2024-09-30,35,7040500,4558750.0
239,201,20240930,2024-09-30,2,7040000,5280000.0
428,146,20240930,2024-09-30,7,7040000,5280000.0
1030,981,20240930,2024-09-30,6,7038200,5141150.0
617,146,20240930,2024-09-30,7,7029000,5759250.0
795,1396,20240930,2024-09-30,4,7026000,4107780.0
1295,191,20240930,2024-09-30,22,7023000,5140250.0
228,293,20240930,2024-09-30,7,7019100,5001575.0
400,1464,20240930,2024-09-30,71,7012600,4241560.0
491,1529,20240930,2024-09-30,9,7009100,5111205.0
522,160,20240930,2024-09-30,7,7005000,5178750.0
795,1952,20240930,2024-09-30,3,7000000,5187500.0
483,1118,20240930,2024-09-30,2,7000000,5250000.0
951,1888,20240930,2024-09-30,3,7000000,5250000.0
522,301,20240930,2024-09-30,4,7000000,5087500.0
1295,1583,20240930,2024-09-30,44,6998400,4872760.0
420,164,20240930,2024-09-30,4,6996000,5247000.0
1065,1477,20240930,2024-09-30,22,6993000,5315050.0
1065,355,20240930,2024-09-30,25,6987000,5314150.0
795,981,20240930,2024-09-30,3,6980000,5185000.0
491,1733,20240930,2024-09-30,12,6973700,5227675.0
1407,261,20240930,2024-09-30,3,6958000,5218500.0
1163,293,20240930,2024-09-30,37,6955000,5476750.0
286,261,20240930,2024-09-30,12,6949000,5106750.0
109,2272,20240930,2024-09-30,8,6934400,4970800.0
1065,1968,20240930,2024-09-30,16,6933300,5232475.0
795,303,20240930,2024-09-30,3,6932500,4099375.0
1364,122,20240930,2024-09-30,14,6921300,4892975.0
197,186,20240930,2024-09-30,4,6905000,5116250.0
951,930,20240930,2024-09-30,4,6897100,5072825.0
1435,2118,20240930,2024-09-30,12,6893000,5147250.0
1295,1547,20240930,2024-09-30,60,6888300,4608525.0
197,559,20240930,2024-09-30,2,6885000,5163750.0
1295,293,20240930,2024-09-30,19,6877400,5056800.0
81,2215,20240930,2024-09-30,4,6877000,5882750.0
1163,335,20240930,2024-09-30,15,6875500,5181625.0
393,1278,20240930,2024-09-30,2,6870000,5152500.0
235,516,20240930,2024-09-30,4,6867200,5150400.0
1217,211,20240930,2024-09-30,4,6862800,5147100.0
905,1496,20240930,2024-09-30,13,6852000,5191700.0
197,1488,20240930,2024-09-30,4,6850000,5112500.0
415,1338,20240930,2024-09-30,10,6847800,4929600.0
1219,1396,20240930,2024-09-30,60,6828000,3890000.0
742,1992,20240930,2024-09-30,21,6827300,4251475.0
951,572,20240930,2024-09-30,4,6815600,5061700.0
1427,2273,20240930,2024-09-30,23,6805100,4951925.0
1295,2384,20240930,2024-09-30,6,6801300,4838475.0
905,188,20240930,2024-09-30,11,6800000,5095000.0
898,1477,20240930,2024-09-30,6,6794000,5110500.0
1362,188,20240930,2024-09-30,21,6777100,4934525.0
163,157,20240930,2024-09-30,51,6764300,5749655.0
316,181,20240930,2024-09-30,8,6763000,5085250.0
1021,1905,20240930,2024-09-30,5,6757300,5055475.0
302,265,20240930,2024-09-30,5,6756000,5067000.0
795,211,20240930,2024-09-30,6,6751000,5066750.0
522,942,20240930,2024-09-30,3,6742000,4969000.0
905,160,20240930,2024-09-30,26,6734800,5012350.0
102,293,20240930,2024-09-30,4,6722500,5041875.0
1356,300,20240930,2024-09-30,3,6719100,5039325.0
522,882,20240930,2024-09-30,3,6714000,5261050.0
1295,1888,20240930,2024-09-30,18,6703100,4898575.0
1435,177,20240930,2024-09-30,4,6687500,3021675.0
1366,166,20240930,2024-09-30,4,6665000,4998750.0
1180,559,20240930,2024-09-30,12,6655400,4685300.0
905,211,20240930,2024-09-30,5,6650000,5002500.0
1390,1679,20240930,2024-09-30,4,6648000,4986000.0
974,1977,20240930,2024-09-30,7,6644000,4983000.0
963,2079,20240930,2024-09-30,2,6625000,4968750.0
316,2258,20240930,2024-09-30,2,6622000,4966500.0
865,122,20240930,2024-09-30,3,6619800,4964850.0
1295,199,20240930,2024-09-30,44,6610100,4920425.0
1219,2235,20240930,2024-09-30,15,6609800,4602350.0
1219,1374,20240930,2024-09-30,46,6609000,4229250.0
666,1714,20240930,2024-09-30,4,6601800,4951350.0
795,572,20240930,2024-09-30,3,6600000,4912500.0
163,1467,20240930,2024-09-30,44,6598000,5538300.0
1163,308,20240930,2024-09-30,3,6596000,4947000.0
1195,146,20240930,2024-09-30,4,6589000,4941750.0
93,122,20240930,2024-09-30,12,6588500,4865625.0
1219,861,20240930,2024-09-30,50,6583600,4161550.0
875,2258,20240930,2024-09-30,3,6580500,4935375.0
109,1496,20240930,2024-09-30,10,6577300,4533225.0
1217,122,20240930,2024-09-30,2,6569200,4926900.0
436,2006,20240930,2024-09-30,4,6565000,5173500.0
905,2118,20240930,2024-09-30,11,6560000,4898750.0
933,1672,20240930,2024-09-30,21,6553500,4665125.0
109,302,20240930,2024-09-30,15,6553100,4318800.0
988,286,20240930,2024-09-30,2,6550000,4912500.0
795,1036,20240930,2024-09-30,4,6550000,3270977.5
1017,325,20240930,2024-09-30,4,6540000,4905000.0
1295,1563,20240930,2024-09-30,48,6531900,4494475.0
1454,1685,20240930,2024-09-30,7,6525000,4793750.0
1219,1467,20240930,2024-09-30,93,6523000,3261500.0
636,2006,20240930,2024-09-30,7,6511600,4905500.0
905,861,20240930,2024-09-30,15,6497000,4819200.0
643,146,20240930,2024-09-30,2,6489000,4866750.0
209,2006,20240930,2024-09-30,16,6487000,4879750.0
477,961,20240930,2024-09-30,3,6479500,4859625.0
671,293,20240930,2024-09-30,5,6476000,4857000.0
479,298,20240930,2024-09-30,5,6471500,4828625.0
121,199,20240930,2024-09-30,4,6470000,4852500.0
1386,300,20240930,2024-09-30,5,6465000,4723750.0
1362,1662,20240930,2024-09-30,27,6459700,4661525.0
49,146,20240930,2024-09-30,12,6452000,4854000.0
795,663,20240930,2024-09-30,2,6450000,4837500.0
380,2258,20240930,2024-09-30,6,6440000,4717500.0
795,355,20240930,2024-09-30,5,6434500,4663375.0
645,1968,20240930,2024-09-30,2,6418200,4813650.0
235,177,20240930,2024-09-30,3,6415500,4811625.0
795,1888,20240930,2024-09-30,6,6406000,4717000.0
1462,880,20240930,2024-09-30,2,6400000,4800000.0
905,1435,20240930,2024-09-30,10,6397000,4810250.0
1103,857,20240930,2024-09-30,32,6390500,4154125.0
1065,300,20240930,2024-09-30,44,6384500,4944625.0
666,164,20240930,2024-09-30,3,6382000,4786500.0
1065,361,20240930,2024-09-30,29,6381000,4868800.0
1386,353,20240930,2024-09-30,3,6377000,4657750.0
1407,286,20240930,2024-09-30,2,6374000,4780500.0
1065,545,20240930,2024-09-30,8,6374000,4747900.0
795,883,20240930,2024-09-30,6,6374000,4686750.0
1466,492,20240930,2024-09-30,22,6367900,4843325.0
1295,1274,20240930,2024-09-30,22,6364600,4591950.0
628,353,20240930,2024-09-30,4,6358400,4768800.0
795,961,20240930,2024-09-30,9,6352000,4364250.0
1435,135,20240930,2024-09-30,23,6351400,4687300.0
197,1274,20240930,2024-09-30,3,6345000,2623750.0
420,160,20240930,2024-09-30,3,6337700,4753275.0
614,1693,20240930,2024-09-30,4,6335000,4688750.0
1435,2083,20240930,2024-09-30,15,6323900,4696675.0
1295,1542,20240930,2024-09-30,48,6318200,4258220.0
1390,783,20240930,2024-09-30,2,6308000,4731000.0
235,1424,20240930,2024-09-30,10,6301700,4797445.0
873,2125,20240930,2024-09-30,25,6292700,4564815.0
305,144,20240930,2024-09-30,4,6281000,4710750.0
285,160,20240930,2024-09-30,4,6278200,4708650.0
1093,864,20240930,2024-09-30,31,6265500,4328475.0
1163,268,20240930,2024-09-30,6,6250000,4722500.0
665,186,20240930,2024-09-30,4,6245000,4683750.0
618,1249,20240930,2024-09-30,2,6236000,4677000.0
666,146,20240930,2024-09-30,2,6233000,4674750.0
1173,1977,20240930,2024-09-30,5,6231700,4673775.0
197,335,20240930,2024-09-30,3,6228000,4639750.0
132,2118,20240930,2024-09-30,6,6217600,5407200.0
905,1641,20240930,2024-09-30,5,6205000,4656250.0
391,1488,20240930,2024-09-30,6,6202500,4626875.0
1295,882,20240930,2024-09-30,11,6202500,4523125.0
319,1424,20240930,2024-09-30,6,6192200,4644150.0
197,1981,20240930,2024-09-30,3,6190000,4305000.0
353,1467,20240930,2024-09-30,3,6180000,4510000.0
1295,1396,20240930,2024-09-30,8,6165000,4533750.0
479,2048,20240930,2024-09-30,14,6163800,4650350.0
109,1981,20240930,2024-09-30,7,6163100,4473075.0
919,293,20240930,2024-09-30,44,6161300,4939945.0
981,564,20240930,2024-09-30,3,6160000,4620000.0
1431,250,20240930,2024-09-30,13,6155000,3971250.0
1411,1968,20240930,2024-09-30,6,6152600,4614450.0
522,1466,20240930,2024-09-30,3,6151000,2439784.0
380,1274,20240930,2024-09-30,3,6150000,4587500.0
121,1981,20240930,2024-09-30,4,6150000,4575000.0
795,160,20240930,2024-09-30,4,6147500,4610625.0
754,1507,20240930,2024-09-30,5,6145400,4421550.0
584,146,20240930,2024-09-30,5,6143400,4507550.0
618,588,20240930,2024-09-30,2,6128000,4596000.0
95,1662,20240930,2024-09-30,4,6122500,4591875.0
777,854,20240930,2024-09-30,10,6122000,4211000.0
522,977,20240930,2024-09-30,4,6120000,4590000.0
522,1004,20240930,2024-09-30,3,6120000,4465000.0
261,261,20240930,2024-09-30,4,6117000,5458500.0
898,1378,20240930,2024-09-30,6,6115000,4596250.0
742,211,20240930,2024-09-30,12,6110000,4233125.0
665,1977,20240930,2024-09-30,3,6102000,4591500.0
905,361,20240930,2024-09-30,17,6093000,4527000.0
742,170,20240930,2024-09-30,20,6092200,3516900.0
197,1634,20240930,2024-09-30,3,6091000,4568250.0
42,1121,20240930,2024-09-30,5,6089000,4566750.0
905,53,20240930,2024-09-30,9,6088000,4478500.0
905,135,20240930,2024-09-30,6,6075000,4553750.0
92,146,20240930,2024-09-30,4,6069900,4552425.0
170,1693,20240930,2024-09-30,3,6069000,4551750.0
163,280,20240930,2024-09-30,28,6055200,4764870.0
1445,122,20240930,2024-09-30,6,6054600,4490950.0
109,1822,20240930,2024-09-30,6,6039000,4329250.0
905,1480,20240930,2024-09-30,5,6038000,4526000.0
1030,1033,20240930,2024-09-30,5,6028000,2509200.0
618,997,20240930,2024-09-30,3,6026000,4519500.0
795,143,20240930,2024-09-30,3,6025000,4518750.0
520,55,20240930,2024-09-30,3,6010000,4507500.0
1295,1981,20240930,2024-09-30,22,6008500,4383875.0
618,388,20240930,2024-09-30,2,6005000,4503750.0
1390,1259,20240930,2024-09-30,3,6001000,4515750.0
192,575,20240930,2024-09-30,3,6000000,3937500.0
902,1467,20240930,2024-09-30,14,6000000,4527000.0
1409,188,20240930,2024-09-30,3,6000000,4515000.0
905,1888,20240930,2024-09-30,18,5979000,4475650.0
197,640,20240930,2024-09-30,4,5975000,4456250.0
1097,146,20240930,2024-09-30,9,5968000,4491000.0
235,293,20240930,2024-09-30,14,5965800,4634830.0
614,1388,20240930,2024-09-30,3,5965000,4473750.0
795,831,20240930,2024-09-30,3,5960000,4470000.0
533,2,20240930,2024-09-30,5,5959200,4469400.0
305,541,20240930,2024-09-30,10,5953400,5041290.0
905,341,20240930,2024-09-30,19,5950000,4495000.0
724,286,20240930,2024-09-30,3,5948000,4461000.0
316,355,20240930,2024-09-30,3,5932000,4449000.0
434,146,20240930,2024-09-30,2,5930000,4447500.0
212,164,20240930,2024-09-30,6,5930000,4457500.0
692,545,20240930,2024-09-30,3,5921600,4327450.0
905,309,20240930,2024-09-30,23,5915000,4490500.0
666,268,20240930,2024-09-30,2,5910500,4432875.0
666,1488,20240930,2024-09-30,7,5910000,4440500.0
169,2258,20240930,2024-09-30,2,5910000,1972500.0
1472,260,20240930,2024-09-30,3,5907000,4430250.0
197,2315,20240930,2024-09-30,4,5906000,4429500.0
405,857,20240930,2024-09-30,68,5903900,3415325.0
1401,254,20240930,2024-09-30,4,5900000,4337500.0
197,166,20240930,2024-09-30,2,5895000,4421250.0
795,1662,20240930,2024-09-30,6,5889000,4395850.0
795,2080,20240930,2024-09-30,2,5880000,4410000.0
963,170,20240930,2024-09-30,7,5877500,4408125.0
582,1554,20240930,2024-09-30,2,5873000,4404750.0
795,1372,20240930,2024-09-30,4,5869500,3429125.0
1435,293,20240930,2024-09-30,54,5861000,4174500.0
905,2158,20240930,2024-09-30,15,5861000,4423950.0
721,170,20240930,2024-09-30,3,5853000,4389750.0
1362,1033,20240930,2024-09-30,28,5848800,4134900.0
1295,927,20240930,2024-09-30,59,5842000,4039740.0
666,1450,20240930,2024-09-30,2,5840000,4380000.0
974,157,20240930,2024-09-30,12,5837000,4432250.0
795,1379,20240930,2024-09-30,2,5835000,4376250.0
795,2005,20240930,2024-09-30,2,5825000,4368750.0
618,1507,20240930,2024-09-30,2,5822000,4366500.0
235,1460,20240930,2024-09-30,9,5822000,4474200.0
1424,1992,20240930,2024-09-30,5,5818600,5047590.0
309,2004,20240930,2024-09-30,4,5813200,4184900.0
522,306,20240930,2024-09-30,3,5812000,4345250.0
1295,2258,20240930,2024-09-30,19,5810500,4251625.0
1155,2268,20240930,2024-09-30,23,5805900,4220110.0
795,236,20240930,2024-09-30,2,5800000,3786000.0
834,1693,20240930,2024-09-30,7,5795000,4209750.0
228,882,20240930,2024-09-30,2,5792000,4344000.0
1466,2125,20240930,2024-09-30,27,5791200,4139950.0
156,161,20240930,2024-09-30,13,5789100,4032050.0
795,392,20240930,2024-09-30,2,5780000,4335000.0
584,1837,20240930,2024-09-30,2,5775000,4331250.0
24,2,20240930,2024-09-30,5,5774000,4344900.0
1139,1572,20240930,2024-09-30,2,5770000,4327500.0
153,996,20240930,2024-09-30,2,5769200,4326900.0
1065,161,20240930,2024-09-30,21,5767900,4377775.0
